GuardRails || https://github.com/apps/guardrails || #security
Google's DeepMind AI Just Taught Itself To Walk || https://www.youtube.com/watch?v=gn4nRCC9TwQ || #ai
Quantum Computers Explained – Limits of Human Technology || https://www.youtube.com/watch?v=JhHMJCUmq28 || #hardware
The World's Most Powerful Laptop! || https://www.youtube.com/watch?v=k_GM1JA608Y || #hardware
3136 || "Uncle" Bob Martin - "The Future of Programming" || https://www.youtube.com/watch?v=ecIWPzGEbFc || #notag || #til
3001 || Riemann Hypothesis - Numberphile || https://www.youtube.com/watch?v=d6c6uIyieoo || #math || 20180910
2979 || Google CEO Sundar Pichai’s I-O 2017 keynote || https://www.youtube.com/watch?v=vWLcyFtni6U || #notag || 20180820
2967 || Python Tutorial for Beginners [Full Course] 2019 || https://www.youtube.com/watch?v=_uQrJ0TkZlc || #python || 20191109
2961 || Infinity is bigger than you think - Numberphile || https://www.youtube.com/watch?v=elvOZm0d4H0 || #math || #til
2926 || A Breakthrough in Higher Dimensional Spheres | Infinite Series | PBS Digital Studios || https://www.youtube.com/watch?v=ciM6wigZK0w || #math || 20180911
2915 || frontend-dev-bookmarks || https://github.com/dypsilon/frontend-dev-bookmarks || #awesome || 20180807
2881 || What's a Tensor? || https://www.youtube.com/watch?v=f5liqUk0ZTw || #physics || 20180911
2854 || Amazing Science Toys-Gadgets 1 || https://www.youtube.com/watch?v=l9o33uBi40U || #notag || 20180912
2844 || Wireshark · Go Deep. || https://www.wireshark.org || #security #sniffers #wireshark || 20180807
2791 || Learn Python - Full Course for Beginners [Tutorial] || https://www.youtube.com/watch?v=rfscVS0vtbw || #python || 20191109
2771 || OpenCV Python Neural Network Autonomous RC Car || https://www.youtube.com/watch?v=BBwEF6WBUQs || #python || #til
2758 || Can You Solve This 6th Grade Geometry Problem From China? || https://www.youtube.com/watch?v=xnE_sO7PbBs || #math || 20180912
2705 || 700 Free Online Programming & Computer Science Courses You Can Start This October || https://www.freecodecamp.org/news/free-online-programming-cs-courses/ || #courses || 20201017
2683 || The Golden Ratio (why it is so irrational) - Numberphile || https://www.youtube.com/watch?v=sj8Sg8qnjOg || #math || 20180912
2664 || Essence of calculus, chapter 1 || https://www.youtube.com/watch?v=WUvTyaaNkzM || #math || 20180913
2650 || Numberphile v. Math: the truth about 1+2+3+...=-1_12 || https://www.youtube.com/watch?v=YuIIjLr6vUA || #math || 20180915
2650 || A Day in the Life of a Harvard Computer Science Student || https://www.youtube.com/watch?v=DmwTN2slUhU || #notag || 2180817
2609 || LGR - Using a Floppy Disk Drive on a Smartphone || https://www.youtube.com/watch?v=iT1l8Dcjb1Y || #hardware || 20181026
2591 || What does it feel like to invent math? || https://www.youtube.com/watch?v=XFDM1ip5HdU || #math || 20180913
2576 || Lec 1 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008 || https://www.youtube.com/watch?v=k6U-i4gXkLM || #courses #science #python || 20180813
2505 || Incredible Formula - Numberphile || https://www.youtube.com/watch?v=xgBGibfLD-U || #math || #til
2502 || awesome-honeypots || https://github.com/paralax/awesome-honeypots || #awesome || 20180809
2494 || 12 Sites That Will Teach You Coding at a Low Cost, Even Free || https://www.entrepreneur.com/article/250323 || #notag || 20200614
2430 || Early Computing: Crash Course Computer Science #1 || https://www.youtube.com/watch?v=O5nskjZ_GoI || #computerscience || 20180914
2401 || Get started with Ansible tutorials with Cisco products | Cisco DevNet || https://developer.cisco.com/automation-ansible/ || #ansible #cisco || 20200910
2385 || Intel: The Making of a Chip with 22nm_3D Transistors | Intel || https://www.youtube.com/watch?v=d9SWNLZvA8g || #hardware || #til
2370 || How to recover data from a hard drive (stuck heads: buzzing, clicking, etc) || https://www.youtube.com/watch?v=F5Y7BniaRXg || #hardware || 20180914
2352 || Coding "Snake" in 4 min 30 sec (plain browser JavaScript) || https://www.youtube.com/watch?v=xGmXxpIj6vs || #javascript || 20180818
2328 || Why Not Admit There is a Problem With Math and Music? Dan Formosa at TEDxDrexelU || https://www.youtube.com/watch?v=gHSv94aTTnk || #math || 20180917
2321 || Neural Network 3D Simulation || https://www.youtube.com/watch?v=3JQ3hYko51Y || #ml || #til
2317 || Cygwin || http://www.cygwin.com/ || #linux #windows || 20180811
2234 || GitHub Arctic Code Vault || https://www.youtube.com/watch?v=fzI9FNjXQ0o || #notag || 20200930
2224 || Feynman's Lost Lecture (ft. 3Blue1Brown) || https://www.youtube.com/watch?v=xdIjYBtnvZU || #math #physics || 20180917
2190 || How computer memory works - Kanawat Senanan || https://www.youtube.com/watch?v=p3q5zWCw8J4 || #hardware || #til
2149 || movies-for-hackers || https://github.com/k4m4/movies-for-hackers || #awesome || 20180810
